"Attr1"	"Attr2"	"Attr3"	"Attr4"	"Attr5"	"Attr6"	"Attr7"	"Attr8"	"Attr9"	"Attr10"	"Attr11"	"Attr12"	"Attr13"	"Attr14"	"Attr15"	"Attr16"	"Attr17"	"Attr18"	"Attr19"	"Attr20"	"Attr21"	"Attr22"	"Attr23"	"Attr24"	"Attr25"	"Attr26"	"Attr27"	"Attr28"	"Attr29"	"Attr30"	"Attr31"	"Attr32"	"Attr33"	"Attr34"	"Attr35"	"Attr36"	"Attr37"	"Attr38"	"Attr39"	"Attr40"	"Attr41"	"Attr42"	"Attr43"	"Attr44"	"Attr45"	"Attr46"	"Attr47"	"Attr48"	"Attr49"	"Attr50"	"Attr51"	"Attr52"	"Attr53"	"Attr54"	"Attr55"	"Attr56"	"Attr57"	"Attr58"	"Attr59"	"Attr60"	"Attr61"	"Attr62"	"Attr63"	"Attr64"	"class"
0.11876	0.35325	0.22151	1.629	4.298	0.34991	0.1474	1.8101	1.0571	0.63942	0.1474	0.41858	0.069644	0.1474	683.55	0.53398	2.8309	0.1474	0.054423	25.191	1.1816	0.14647	0.043847	0.43479	0.63942	0.45289	0.57168	0.51958	5.5878	0.12892	0.054423	50.169	7.2755	0.41463	0.14647	2.7152	352.25	0.64052	0.054078	0.024316	0.061877	0.054078	76.155	50.965	0.63532	1.0982	26.63	0.10524	0.038857	1.624	0.35215	0.13745	1.4998	1.5024	85747	0.054049	0.18573	0.94595	0.0017171	14.49	7.1618	47.457	7.6912	6.3528	FALSE
0.012072	0.58042	-0.058779	0.88047	-56.554	0	0.019392	0.72269	1.9855	0.41946	0.047037	0.039435	0.039274	0.019392	2716.8	0.13435	1.7229	0.019392	0.0097669	43.774	0.6513	0.042609	0.0060802	0.10684	0.39395	0.12174	1.5413	-0.10368	3.9029	0.28969	0.023109	92.14	4.0307	3.4149	0.037534	2.0291	2.4672	0.49844	0.018904	0.021363	0.19119	0.02146	77.663	33.888	0.050699	0.5056	43.85	-0.015978	-0.0080474	0.74596	0.49175	0.2481	0.73991	0.87922	-470	0.018896	0.028781	0.97683	0.18828	8.3382	10.771	90.399	4.0376	3.5023	TRUE
0.088247	0.77795	0.074242	1.1348	-487.97	0	0.079775	0.28544	2.4871	0.22205	0.11637	0.14484	0.040762	0.079775	2800.9	0.13032	1.2854	0.079775	0.032075	22.949	1.0024	0.038914	0.035482	0.20283	0.18304	0.14121	1.0634	0.19799	5.04	0.30781	0.044071	81.756	4.4692	3.1642	0.028149	2.4871	3.9815	0.33976	0.011318	0.02287	0.42849	0.015646	89.877	66.929	0.56434	0.85088	23.187	0.01731	0.00696	0.80343	0.55078	0.22375	0.59218	0.90609	8141	0.011318	0.39742	1.0044	0.53009	15.905	5.4536	80.83	4.5156	6.6328	FALSE
0.095189	0.49892	-0.068947	0.40961	-370.13	0	0.095189	1.0043	0.59176	0.50108	0.096262	0.8151	0.16086	0.095189	1913.1	0.19079	2.0043	0.095189	0.16086	18.637	0.80169	0.096254	0.16086	0.45282	0.48841	0.19079	89.729	-0.072411	4.2544	0.83301	0.16086	83.732	4.3859	1.0266	0.082688	0.59176	0.099318	0.67849	0.13973	0.067535	0.17278	0.16266	24.64	6.0032	3.1503	0.15088	21.532	0.096254	0.16266	0.095878	0.11678	0.228	0.52626	0.71258	-1238.5	0.13973	0.18997	0.86736	0.35404	19.585	60.801	72.032	5.0672	0.62149	FALSE
0.050322	0.77767	-0.18335	0.65177	-34.598	-0.037336	0.050322	0.28589	3.5422	0.22233	0.094491	0.095577	0.035115	0.050322	2282.1	0.15994	1.2859	0.050322	0.014207	14.042	1.1935	0.093748	0.014207	0.067064	0.022438	0.15994	2.1225	-0.27914	4.3013	0.21606	0.022317	56.137	6.5866	4.4594	0.11878	3.5624	1.441	0.3659	0.033535	0.035877	0.15448	0.026467	33.414	19.372	0.36927	0.2947	14.343	0.019689	0.0055585	0.44127	0.52651	0.15182	0.33848	0.55706	-3669	0.033535	0.22634	0.97348	0.64576	25.993	18.842	54.254	6.7276	5.3927	TRUE
-0.049562	0.13458	0.28099	3.0938	-22.163	-0.0041498	-0.05052	6.3985	0.96277	0.86111	-0.05052	-0.37645	-0.031054	-0.05052	-1786	-0.20437	7.4305	-0.05052	-0.057042	136.14	0.82542	-0.051042	-0.055961	0.019658	0.86111	-0.19726	-0.55486	0.48049	3.8709	0.14926	-0.057042	53.248	6.8548	-0.37927	-0.051042	0.89335	223.55	0.86149	-0.057631	0.061545	-0.15787	-0.057631	167.71	31.568	-0.15004	0.63232	131.07	-0.074058	-0.083618	3.0851	0.1342	0.14588	1.4725	1.4731	2087.6	-0.038669	-0.057556	1.0387	0.0004408	2.6811	11.563	55.307	6.5996	1.5145	FALSE
0.055642	0.18549	0.27778	2.7523	33.661	0.082191	0.069882	4.3188	1.0828	0.80107	0.069882	0.44082	0.082973	0.069882	652	0.55982	5.3912	0.069882	0.05584	34.951	1.0793	0.067893	0.044461	0.10263	0.80107	0.48305	0.58743	0.49279	4.0748	0.11249	0.05584	50.064	7.2907	0.36603	0.067893	1.2663	11.738	0.82803	0.05425	0.6167	0.059874	0.05425	98.739	63.788	0.46431	1.9963	37.845	0.033936	0.027117	2.3522	0.15853	0.13716	1.4211	1.4689	3300.2	0.076472	0.069459	0.92353	0.033656	10.443	5.7221	46.235	7.8944	2.2201	FALSE
0.001756	0.75316	0.20163	1.276	4.8274	0	0.0027	0.32774	2.2101	0.24684	0.016712	0.003696	0.001222	0.0027	101810	0.003585	1.3277	0.0027	0.001222	23.912	1.0371	0.013247	0.000795	0.24708	0.18491	0.002332	1.1874	2.9704	3.9071	0.3285	0.005775	132.8	3.0367	2.9453	0.022925	2.2323	60.885	0.25977	0.010373	0.074262	1.8951	0.005994	144.99	121.07	0.01213	0.27247	23.823	0.013247	0.005994	1.2376	0.73049	0.3293	3.6364	3.8269	1628	0.091515	0.007115	0.91346	0.052388	15.264	3.0147	120.64	3.0254	32.558	TRUE
0.015094	0.7515	-0.21713	0.71108	-117.56	0.20675	0.022908	0.33068	1.2571	0.2485	0.026681	0.030483	0.028432	0.022908	7674.2	0.047562	1.3307	0.022908	0.018222	50.378	1.0807	0.02668	0.012006	0.10066	0.22191	0.037164	7.0705	-0.46644	3.8763	0.57517	0.020511	221.87	1.6567	1.6567	0.020863	1.2717	16963	0.24853	0.016595	0.053432	0.63394	0.021223	143.49	93.113	0.086989	0.28432	50.869	0.013845	0.011013	0.71108	0.7515	0.6036	0.53385	0.53389	-1633	0.016605	0.060738	0.97901	8.5607e-05	7.2452	3.92	218.19	1.6729	2.7007	TRUE
-0.044679	0.88429	-0.34832	0.23938	-122.61	-0.049194	-0.044679	0.13085	1.1022	0.11571	-0.020996	-0.097567	-0.040538	-0.044679	-7224	-0.050526	1.1309	-0.044679	-0.040538	8.7093	1.0555	-0.0098626	-0.040538	-0.14565	-0.074185	-0.050526	-0.24425	-0.3912	4.7468	0.79843	-0.003901	170.14	2.4853	1.287	-0.023862	1.1338	0.2101	0.51229	-0.02165	0.037712	-2.9887	-0.0089484	30.583	21.874	-1.6989	0.095141	8.4344	-0.0098626	-0.0089484	0.12396	0.45794	0.40237	0.12996	0.57536	-19443	0.10864	-0.38613	0.87712	3.4273	41.909	16.686	151.65	2.4068	1.2379	TRUE
-0.005185	0.38267	0.99186	318.82	741.58	-0.37849	-0.005185	1.6132	0.33895	0.61733	-0.003754	-1.6614	-0.015298	-0.005185	-26938	-0.01355	2.6132	-0.005185	-0.015298	280.55	1.3576	-0.016079	-0.015298	0.2834	0.49504	-0.01355	-11.238	197.63	2.6116	-0.21275	-0.015298	3.2085	113.76	0.92776	-0.016081	0.33895	2.2296	0.94674	-0.047444	145.72	-0.79333	-0.047437	581.72	301.17	-0.019903	235.34	267.84	-0.016079	-0.047437	2.6001	0.003121	0.00879	123	188.64	405.53	-0.047444	-0.008399	1.0148	0.5336	1.301	1.2119	3.3607	108.61	67.536	FALSE
0.11664	0.7974	0.12927	1.1928	-24.934	-0.14883	0.14892	0.25407	3.1926	0.2026	0.20779	0.22214	0.065863	0.14892	1384.1	0.2637	1.2541	0.14892	0.046644	34.492	1.0746	0.19928	0.036534	0.24308	0.18857	0.22322	3.3852	0.64519	3.9483	0.23809	0.056689	81.769	4.4638	3.7527	0.20022	3.1926	8.561	0.26076	0.062714	0.10121	0.10198	0.06242	83.663	49.171	0.38662	0.74279	36.799	0.13793	0.043201	1.0028	0.67038	0.22402	1.0112	1.3015	1147.5	0.062714	0.57573	0.95368	0.28709	10.582	7.423	76.641	4.7625	15.935	FALSE
0.017584	0.56785	0.15374	2.3852	30.545	0.10584	0.023403	0.72689	1.0953	0.41277	0.023403	0.21086	0.10483	0.023403	2397.4	0.15225	1.761	0.023403	0.028376	41.794	0.92397	0.07515	0.021321	0.13716	0.41277	0.142	0.99807	0.20909	5.2747	0.67665	0.028376	53.802	6.7841	0.13234	0.07515	0.83117	0.37274	0.86963	0.09112	0.09513	0.13508	0.09112	112.49	70.691	0.18621	1.5343	45.778	0.012098	0.014669	0.46619	0.11099	0.1474	0.56138	1.1827	28939	0.087033	0.042601	0.91297	1.1068	8.7334	5.1633	49.12	7.4308	1.1217	FALSE
0.016609	0.45316	0.31745	1.9691	-1.9737	0	0.022459	1.2067	1.2824	0.54684	0.035448	0.068562	0.055194	0.022459	2336.8	0.1562	2.2067	0.022459	0.017513	91.483	0.65425	0.028474	0.012951	0.30354	0.54285	0.14329	2.1923	0.8943	5.1021	0.31413	0.027641	94.718	3.8535	2.7856	0.02011	1.2824	3.3378	0.64379	0.015681	0.16177	0.19669	0.022203	168.5	77.019	0.051671	0.98786	92.94	-0.01985	-0.015478	1.4234	0.32758	0.2595	1.5405	1.8136	40160	0.015681	0.030372	0.98275	0.17729	3.9898	4.7391	93.233	3.9149	3.6128	FALSE
0.088671	0.82691	-0.19798	0.67115	-57.814	0.001228	0.10978	0.20925	2.8532	0.17303	0.14915	0.18234	0.038475	0.10978	2749.4	0.13276	1.2093	0.10978	0.038475	31.007	1.1817	0.15212	0.031078	0.22499	0.16749	0.10723	3.864	-0.33226	4.178	0.28495	0.050077	87.38	4.6046	3.3525	0.13214	2.9258	0.72178	0.39703	0.046314	0.031088	0.1812	0.053316	49.296	18.289	0.36583	0.43369	31.914	0.15212	0.053316	0.48864	0.60204	0.21717	0.29038	0.6663	-2983	0.11859	0.51247	0.87703	1.2946	11.771	19.958	77.018	4.7392	4.7883	TRUE
0.016578	0.41754	0.011209	1.0327	1023.4	0	0.016578	1.395	1.4675	0.58246	0.034003	0.04837	0.074101	0.016578	1401.4	0.26045	2.395	0.016578	0.011296	53.133	0.83386	0.033236	0.011296	0.16396	0.57167	0.26045	1.9074	0.017349	3.7451	0.27112	0.022752	77.126	4.7411	3.8916	-0.15442	1.4675	1.8756	0.65727	-0.10522	0.069316	0.11098	0.022647	82.121	28.988	0.077601	0.40939	47.987	-0.058932	-0.040157	0.84768	0.34273	0.21092	0.90156	1.0173	62.323	-0.10522	0.028462	1.1191	0.12843	6.8696	12.591	85.242	4.2819	2.2715	FALSE
-0.026559	0.69911	0.0058278	1.0126	-9.6468	0	-0.025419	0.43039	1.5266	0.30089	0.03631	-0.054829	0.030507	-0.025419	5479.2	0.066615	1.4304	-0.025419	-0.016651	7.0721	0.71622	0.036254	-0.017398	0.10928	0.28076	0.064983	0.58731	0.010984	3.6962	0.39229	0.0005392	113.32	3.2209	2.1359	0.033397	1.5266	1.8676	0.5364	0.021877	0.24714	0.21529	0.023748	84.843	77.77	-0.89792	0.94877	7.2303	-0.035736	-0.023409	0.67146	0.4636	0.31047	0.5671	1.011	28.957	0.021877	-0.08827	1.0166	0.78273	51.611	4.6933	110.84	3.2929	2.8772	FALSE
-0.6233	0.87148	0.12197	1.5341	-4.8109	-0.54598	-0.60351	0.14748	0.42344	0.12852	-0.47347	-2.643	-1.4028	-0.60351	-535.5	-0.6816	1.1475	-0.60351	-1.4253	48.619	1.2334	-0.47347	-1.472	-0.62209	0.12852	-0.70431	-3.6409	0.18773	6.3165	2.0581	-1.4253	320.94	3.3725	0.88366	0.16375	0.42344	0.45699	0.77166	0.38671	0.30178	-0.062612	-1.1182	242.57	193.95	-11.051	1.2871	26.733	-0.48299	-1.1406	0.40197	0.22834	0.29651	0.19782	1.1877	1.5341	0.38671	0	2.1068	5.004	7.5074	1.882	196.83	1.8544	0.65175	FALSE
0.17811	0.50139	0.38466	5.3659	130.39	0.35669	0.22053	0.91064	1.2909	0.45659	0.22053	2.5031	0.24232	0.22053	719.39	0.50738	1.9945	0.22053	0.21007	33.594	1.4958	0.24029	0.16966	0.44384	0.45659	0.42276	2.9547	0.72957	5.4237	0.29429	0.21007	39.543	9.2305	0.47925	0.24029	1.0788	0.91012	0.86987	0.22889	2.2493	0.060127	0.22889	95.468	61.874	1.8433	4.2692	43.366	0.20643	0.19663	0.9429	0.088105	0.10834	0.86599	1.6499	102050	0.22533	0.39008	0.77467	0.90516	10.865	5.8991	30.633	11.915	1.9911	FALSE
0	0.40889	0.38996	3.1012	75.857	0.47855	0.18537	1.4457	1.1744	0.59111	0.1885	0.99883	0.15785	0.18537	805.1	0.45336	2.4457	0.18537	0.15785	70.89	1.0266	0.1844	0	0.35249	0.49956	0	58.937	0.91873	4.7033	0.24882	0.15785	92.996	3.9254	1.7817	0.17757	1.1744	1.556	0.81441	0.1512	0.67371	0.073912	0.15702	140.02	69.13	0	1.8722	114.28	0.1844	0.15702	1.4076	0.18559	0.25475	1.3926	1.9187	19692	0.37974	0	0.62301	0.37776	5.1488	5.2799	57.682	6.3278	2.7668	TRUE
0.022619	0.56864	0.049045	1.1852	-7.4925	0.094657	0.030798	0.69885	1.0456	0.3974	0.030798	0.1163	0.04815	0.030798	3090.6	0.1181	1.7586	0.030798	0.022081	17.743	1.1796	0.051536	0.016217	0.12541	0.3974	0.10372	0.38635	0.071481	4.9231	0.3967	0.022081	72.464	5.037	0.090629	0.051536	1.4271	0.80991	0.70122	0.036949	0.089064	0.2127	0.036949	75.965	58.221	0.3336	0.92917	18.553	0.015176	0.010881	0.55196	0.26482	0.19853	0.57919	1.022	4108.8	0.043637	0.056918	0.95636	0.76452	20.571	6.2692	69.302	5.2668	2.0328	FALSE
-0.050096	0.88274	-0.38515	0.54248	-134.65	-0.077304	-0.049466	0.13283	1.0092	0.11726	-0.049466	-0.058761	-0.012366	-0.049466	-15580	-0.023427	1.1328	-0.049466	-0.029579	47.918	1.3658	0.0063121	-0.029956	-0.069269	0.11726	-0.024141	0.038092	-0.70886	5.3372	0.52655	-0.029579	185.43	1.9684	0.0071505	0.0063121	1.6747	5.7931	0.15819	0.0037745	0.0077223	0.82687	0.0037745	98.253	50.336	-0.22819	0.28168	48.358	-0.022474	-0.013439	0.51732	0.84181	0.50801	0.21581	0.29114	-83716	0.009117	-0.42724	0.99088	0.34908	7.6172	7.2513	183.73	1.9866	3.0779	FALSE
0.08762	0.74132	0.17503	1.2455	7.5539	0	0.10937	0.34866	3.7599	0.25847	0.11648	0.15342	0.040211	0.10937	1789.7	0.20395	1.3489	0.10937	0.029088	9.5209	1.2158	0.11501	0.023304	0.18114	0.23756	0.17461	16.176	1.5616	3.6796	0.1906	0.0297	71.383	5.1194	4.923	0.11481	3.766	27.772	0.28691	0.030534	0.036374	0.15756	0.03059	83.678	74.157	0.89339	1.1079	9.8089	0.073191	0.019466	1.1977	0.71288	0.19534	2.306	2.5597	837	0.030534	0.339	0.97096	0.11003	38.337	4.922	69.204	5.2743	33.545	FALSE
0.10218	0.42492	0.35341	2.0537	-49.101	0.0029086	0.12692	1.3531	1.3844	0.57498	0.1405	0.37841	0.091682	0.12692	1222	0.2987	2.3534	0.12692	0.091682	80.981	1.5965	0.13869	0.07381	0.58765	0.39998	0.24047	10.218	1.1357	3.9975	0.30694	0.10077	98.231	3.7418	2.9536	0.13809	1.3844	5.2907	0.64712	0.099746	0.64828	0.10213	0.10018	124.28	43.301	0.33268	1.1379	89.328	0.13869	0.10018	1.6211	0.33541	0.26725	1.8478	2.0796	3514	0.099746	0.17772	0.91637	0.12547	4.5072	8.4293	88.433	4.1274	4.4489	TRUE
0.03298	0.4418	0.16314	1.5793	-46.306	0	0.04423	1.2635	0.65783	0.5582	0.065519	0.15707	0.09285	0.04423	2640.1	0.13825	2.2635	0.04423	0.067237	131.15	0.64162	0.057943	0.050134	0.15548	0.48741	0.11279	2.7218	0.2938	3.4723	0.63305	0.078958	169.28	2.1562	1.3743	0.05065	0.65783	1.3007	0.71839	0.076995	0.099604	0.1969	0.088081	231.2	100.05	0.13952	0.73991	142.09	0.041094	0.062468	1.0067	0.2816	0.46379	1.0053	1.2938	483.98	0.076994	0.059082	0.9344	0.28698	2.783	3.6483	156.25	2.336	1.1847	FALSE
-0.14927	0.93379	-0.22011	0.69561	-148.82	0	-0.18439	0.070902	0.97061	0.066208	-0.12184	-0.25499	-0.1252	-0.18439	-2804.8	-0.13013	1.0709	-0.18439	-0.18998	63.964	0.41233	-0.13616	-0.15379	-0.16003	0.052532	-0.092521	-2.1768	-0.4429	4.7716	0.90332	-0.1326	236.73	1.5852	1.2276	-0.14433	1.0245	2.5182	0.19841	-0.1487	0.1586	-0.42476	-0.14028	146.03	82.069	-0.87758	0.46039	54.16	-0.19903	-0.20506	0.53868	0.72313	0.63083	0.13322	0.39924	0.69561	-0.1487	-2.2546	1.18	1.9969	5.7063	4.4475	271.93	1.3422	1.953	TRUE
0.00193	0.60533	-0.033191	0.93578	1720	-0.001842	0.005278	0.652	2.4087	0.39467	0.014872	0.010212	0.024297	0.005278	3775.3	0.09668	1.652	0.005278	0.002191	11.276	0.98405	0.007613	0.000801	0.00633	0.24426	0.091149	0.79355	-0.064281	3.7474	0.24062	0.006174	78.004	4.7285	4.0373	-0.009766	2.4087	9.6248	0.4372	-0.004054	0.049831	0.33155	0.003161	69.388	58.113	0.025936	0.79181	11.113	-0.045632	-0.018945	0.79901	0.51685	0.21149	0.76437	0.84672	-185.51	-0.004054	0.00489	1.0186	0.10774	32.37	6.2809	78.321	4.6603	4.665	FALSE
-0.11588	0.44584	-0.087628	0.77779	-39.748	0	-0.11588	1.2429	1.7935	0.55416	-0.075987	-0.29384	-0.034225	-0.11588	-2651.1	-0.13768	2.2429	-0.11588	-0.06461	21.184	0.90232	-0.076131	-0.06461	-0.12845	0.46918	-0.13768	-1.9085	-0.1264	3.5478	0.20368	-0.042368	76.83	4.7507	4.2021	-0.079973	1.7935	3.9356	0.60564	-0.044591	0.22737	-0.68688	-0.042448	44.175	22.991	-1.1132	0.51384	20.28	-0.13063	-0.072833	0.68797	0.39436	0.21049	0.79934	0.8736	-309.36	-0.044591	-0.20911	1.0641	0.092911	17.23	15.876	80.256	4.5479	2.587	FALSE
0.014202	0.78436	0.10194	1.1351	-23430	0	0.024602	0.27492	2.9057	0.21564	0.033058	0.032594	0.025773	0.024602	3822.8	0.095479	1.2749	0.024602	0.0084668	53.528	1.2972	0.023837	0.0048877	0.09144	0.21014	0.08222	2.8191	0.71159	3.9587	0.25657	0.011377	96.028	3.8417	3.6969	0.036705	2.9057	59.843	0.22283	0.012632	0.057535	0.35272	0.0082035	102.16	48.637	0.033329	0.5705	53.638	-0.026451	-0.0091032	1.0923	0.75481	0.2603	1.5053	1.5555	926.91	0.012632	0.065862	1.0009	0.03337	6.8189	7.5046	94.815	3.8496	20.284	FALSE
0.067244	0.73192	0.094676	1.1365	10.041	-0.27652	0.073131	0.36628	2.9473	0.26808	0.074372	0.10542	0.039346	0.073131	2303.7	0.15844	1.3663	0.073131	0.024813	1.939	1.0705	0.072558	0.022815	0.11641	-0.20927	0.1504	58.462	0.44737	2.4972	0.21755	0.025212	90.475	4.144	3.9277	0.14865	2.9492	20.235	0.30627	0.050435	0.13083	0.21143	0.024618	86.397	84.458	4.2947	0.1534	2.042	0.029723	0.010085	1.0772	0.69373	0.24788	1.2668	1.4472	29.75	0.050435	0.25083	0.97477	0.14245	188.24	4.3217	85.912	4.2485	13.927	TRUE
-0.015998	0.49975	0.084769	1.2311	-51.565	0.13437	-0.014741	1.001	1.3228	0.50024	-0.014741	-0.040191	-0.011144	-0.014741	-12375	-0.029496	2.001	-0.014741	-0.011144	74.615	1.1578	-0.00062669	-0.012094	0.013688	0.30984	-0.032011	-0.029775	0.15456	4.9688	0.35761	0.00081221	105.77	3.6275	2.6622	0.0088271	1.3367	1.6149	0.61239	0.006673	0.086241	-26.582	-0.00047376	115.86	41.249	-0.05916	0.82353	74.187	-0.00062669	-0.00047376	0.90351	0.36676	0.27567	0.91206	1.1166	7890	0.043218	-0.03198	0.95912	0.22421	4.8918	8.8487	101.2	3.6067	2.4118	TRUE
0.015832	0.57735	0.039508	1.1418	2.6504	0.058697	0.022023	0.65636	0.97363	0.37895	0.022023	0.079024	0.054804	0.022023	3473.1	0.10509	1.732	0.022023	0.019892	10.113	1.2005	0.016551	0.0143	0.072636	0.37895	0.09437	0.14555	0.057946	4.2711	0.5059	0.019892	89.454	4.0803	0.028668	0.016551	1.1883	0.96269	0.67761	0.01495	0.064588	0.34384	0.01495	98.968	88.855	0.51613	1.0317	9.8462	-0.022101	-0.019963	0.55113	0.27869	0.24508	0.5558	0.99385	737.46	-0.027089	0.04178	1.0271	0.78814	36.092	4.1078	91.877	3.9727	1.6238	FALSE
0.11251	0.21427	0.2913	8.9571	75.365	0	0.13714	3.6671	1.2302	0.78573	0.15786	3.7462	0.17341	0.13714	366.61	0.9956	4.6671	0.13714	0.11148	17.889	1.0265	0.15755	0.091456	0.24759	0.43231	0.88064	7.6048	0.43342	3.4391	0.11673	0.12375	11.482	31.788	5.4311	0.066489	1.2302	1.5063	0.96339	0.054047	2.0216	0.030558	0.12807	75.332	57.443	1.8661	7.3102	18.911	0.081364	0.066139	1.5304	0.036609	0.031459	1.1691	1.4334	800.73	0.054047	0.14319	0.89669	0.22611	20.404	6.3541	10.862	33.604	1.8304	FALSE
0.1037	0.35882	0.14697	1.454	-3.4654	0.45482	0.13774	1.7869	1.1494	0.64118	0.13774	0.42552	0.11419	0.13774	833.02	0.43816	2.7869	0.13774	0.10004	41.175	0.93555	0.17876	0.075317	0.57024	0.64118	0.34329	1.4923	0.27764	5.4266	0.23827	0.10004	98.632	3.7006	0.49818	0.17876	1.3825	8.9782	0.6763	0.12983	0.10428	0.059508	0.12983	115.82	74.649	0.66766	0.9742	47.327	0.15928	0.11568	1.3117	0.3237	0.27022	1.2113	1.2776	39245	0.12998	0.16173	0.87002	0.054779	8.8646	4.8896	85.812	4.2535	2.6011	FALSE
0.012336	0.70368	0.05693	1.206	30.594	0	0.016003	0.42111	0.45664	0.29632	0.057079	0.057894	0.14408	0.016003	3903.7	0.093501	1.4211	0.016003	0.035044	14.131	0.93767	0.038797	0.027015	0.038745	0.17673	0.088291	0.94451	0.085397	4.6013	1.0582	0.11057	218.04	1.6985	0.66717	-0.0060677	0.52656	1.611	0.49226	-0.013288	0.81045	0.26477	0.084961	87.384	73.252	0.69778	0.87441	13.745	-0.010995	-0.024079	0.47371	0.27641	0.58877	0.44449	0.7384	2273	-0.013273	0.041631	0.89158	0.66123	25.829	4.9828	220.94	1.652	0.68498	TRUE
0.12047	0.61633	-0.025341	0.92233	-64.843	0.24857	0.14913	0.56187	1.1905	0.3463	0.14913	0.45706	0.14854	0.14913	1256.4	0.29051	1.6225	0.14913	0.12372	35.268	1.5541	0.1964	0.099943	0.2941	0.3463	0.24401	1.9398	-0.03625	6.3713	0.49658	0.12372	117.62	3.1033	0.31867	0.1964	1.2328	0.63595	0.63635	0.16294	0.16223	0.089529	0.16294	75.096	39.828	1.0343	0.56536	41.986	0.16648	0.13811	0.48826	0.32627	0.32224	0.49537	0.91028	-59590	0.16001	0.34788	0.83999	0.83759	10.349	9.1644	98.799	3.6944	1.7243	FALSE
0.39239	0.17761	0.44065	4.2494	76.196	0	0.48428	4.6302	1.7365	0.82239	0.48448	3.5712	0.3048	0.48428	122.49	2.9799	5.6302	0.48428	0.27889	36.096	0.87648	0.46868	0.22597	1.5726	0.63839	2.4625	2349.4	1.0399	4.816	-0.014235	0.279	38.676	9.4374	7.2055	0.45668	1.7365	92.173	0.82677	0.26299	1.5478	0.011526	0.2699	77.007	40.911	2.285	2.9831	48.976	0.42369	0.244	3.2444	0.13561	0.10596	1.9408	1.9511	28844	0.26299	0.47714	0.72628	0.0053367	10.112	8.9219	28.504	12.805	4.0979	FALSE
0.091566	0.68883	0.022451	1.0557	-53.181	0	0.091566	0.45173	1.7318	0.31117	0.091621	0.22725	0.12109	0.091566	1199	0.30443	1.4517	0.091566	0.052873	41.254	1.2299	0	0.052873	0.17264	0.30302	0.30443	0	0.039072	3.9639	0.38958	0.11924	109.68	3.3277	1.9466	0.009097	1.7318	0.83135	0.58741	0.005253	0.053353	0.19436	0	85.125	43.871	0.4678	0.56995	53.282	-0.11814	-0.068215	0.61755	0.40294	0.3005	0.54153	1.0223	206.61	0.22574	0.29427	0.77797	0.88776	8.8476	8.3198	84.924	4.2979	3.0139	FALSE
0.013214	0.70507	0.081256	1.1262	935	-0.053123	0.014501	0.4183	1.8637	0.29493	0.033028	0.022529	0.033868	0.014501	4077.2	0.089523	1.4183	0.014501	0.0077807	31.886	1.1919	0.029107	0.0070903	-0.0016351	0.19622	0.087698	1.5711	0.29539	4.6308	0.32733	0.015925	127.93	2.8572	2.6084	0.027331	1.8637	29.092	0.31425	0.014665	0.14773	0.30237	0.015618	123.35	91.463	0.081163	0.87329	32.313	-0.019512	-0.010469	1.0281	0.64366	0.34999	1.0721	1.1424	3472.2	0.014665	0.044805	0.99672	0.065512	11.447	3.9907	126.06	2.8955	6.775	FALSE
0.017809	0.68783	-0.12054	0.59797	-19.153	-0.026642	0.019011	0.45374	3.0423	0.31209	0.042787	0.063407	0.028503	0.019011	2895.3	0.12607	1.4539	0.019011	0.0062487	4.4332	1.2716	0.042787	0.0058539	0.044272	-0.0089078	0.12432	1.7995	-0.14688	4.0956	0.22134	0.014064	36.141	10.101	4.4029	0.014347	3.0713	1.6779	0.39692	0.0047159	0.048327	0.20751	0.014064	19.771	15.338	0.48196	0.17157	4.4535	-0.024915	-0.0081897	0.26065	0.29982	0.098999	0.38031	0.48367	-1502	0.0047217	0.057064	0.98606	0.27179	82.333	23.798	35.97	10.147	3.7072	TRUE
0.17306	0.70307	-0.072816	0.83106	-52.551	-0.18539	0.17306	0.42225	1.2436	0.29687	0.20853	0.40151	0.17944	0.17306	1150	0.31739	1.4223	0.17306	0.13916	22.923	1.997	0.19926	0.13916	0.2116	-0.012331	0.31739	5.6163	-0.11347	3.2122	0.56136	0.13916	145.78	2.5149	1.5417	0.16442	1.2925	1.0285	0.56921	0.13222	0.011572	0.093987	0.16023	103.67	80.747	2.2159	0.19277	26.415	0.14917	0.11995	0.50947	0.43101	0.3994	0.46262	0.88702	-118.69	0.13222	0.58293	0.83865	0.91738	15.923	4.5203	126.51	2.8852	1.9379	TRUE
-0.2083	1.0137	0.060076	1.0708	-2.6971	-0.029251	-0.20708	-0.01347	6.7449	-0.013654	-0.16328	-0.2439	-0.02156	-0.20708	-2544.4	-0.14345	0.9865	-0.20708	-0.030702	5.7714	0.65207	-0.16691	-0.030883	0.015616	-0.23525	-0.14466	-3.8102	0.66012	3.42	0.14875	-0.025108	45.351	8.1841	6.8548	-0.08835	6.7851	19.892	0.026688	-0.013099	0.018142	-0.32106	-0.024746	48.364	42.593	-1.9532	0.14375	5.6021	-0.22857	-0.033889	0.89685	0.84905	0.12219	-0.15003	0.29325	158	-0.013135	15.256	1.0241	-2.9546	63.243	8.5696	45.947	7.944	74.113	TRUE
